Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Visibility_MeanRatio
10.8,Low Fat,0.052363244,Soft Drinks,236.5564,Small,Tier 2,Supermarket Type1,5243.8408,6,1.0025687733419617
8.5,Low Fat,0.098283459,Canned,51.3324,Medium,Tier 3,Supermarket Type2,934.7832,4,0.8782920659419816
6.215,Low Fat,0.012138795,Fruits and Vegetables,39.2848,High,Tier 3,Supermarket Type1,521.9872,26,0.9988693990970994
17.5,Low Fat,0.0261863996,Snack Foods,253.0356,Small,Tier 2,Supermarket Type1,4578.0408,9,0.9999999999999999
20.7,Low Fat,0.042923652,Dairy,178.3028,Small,Tier 2,Supermarket Type1,1062.6168,11,0.8993895661268895
8.975,Regular,0.009058845,Canned,103.399,Small,Tier 1,Supermarket Type1,2579.975,16,0.8821560547226178
20.5,Regular,0.032136417,Frozen Foods,83.9592,Small,Tier 3,Grocery Store,165.1184,15,1.4315004932579067
13.65,Low Fat,0.065898197,Frozen Foods,46.1402,Medium,Tier 3,Supermarket Type2,459.402,4,1.0041208754957043
13.1,Low Fat,0.075731322,Dairy,167.5158,Small,Tier 2,Supermarket Type1,1504.0422,11,0.9035230494658261
4.615,Regular,0.101812521,Canned,232.23,Small,Tier 2,Supermarket Type1,5126.66,9,0.9994469889774633
12.3,Regular,0.106327251,Fruits and Vegetables,172.8396,Small,Tier 1,Supermarket Type1,2616.594,16,0.9219595405743306
20.0,Low Fat,0.080933328,Others,37.519,Medium,Tier 3,Supermarket Type3,842.237,28,0.8266123186442925
19.2,Low Fat,0.100055601,Frozen Foods,112.4886,Small,Tier 2,Supermarket Type1,1223.0746,9,0.9990372364859966
20.1,Regular,0.054540159,Frozen Foods,152.1366,Medium,Tier 1,Supermarket Type1,755.683,14,1.000184830708162
11.5,Regular,0.037723476,Snack Foods,109.5254,Medium,Tier 3,Supermarket Type2,1953.4572,4,0.9152082797187464
9.3,Low Fat,0.14897741,Canned,143.0786,Small,Tier 3,Grocery Store,288.9572,15,1.4743077156833901
15.2,Regular,0.104201019,Fruits and Vegetables,176.5054,Medium,Tier 3,Supermarket Type2,2976.7918,4,0.9011388952442679
12.65,Regular,0.076198809,Frozen Foods,191.3846,Small,Tier 2,Supermarket Type1,2675.1844,11,0.8500263093948016
11.1,Low Fat,0.010639596,Canned,84.1908,Small,Tier 2,Supermarket Type1,755.0172,9,0.8889065389704308
19.75,Low Fat,0.025039776,Household,102.7332,Small,Tier 1,Grocery Store,410.1328,28,1.554536486701832
21.0,Low Fat,0.086326707,Snack Foods,192.6478,Small,Tier 1,Grocery Store,387.4956,28,1.4853487119446604
19.2,Low Fat,0.041220035,Household,131.231,Small,Tier 2,Supermarket Type1,3635.268,9,0.9984532102926099
19.75,Low Fat,0.01247354,Fruits and Vegetables,187.5872,Small,Tier 2,Supermarket Type1,1323.6104,11,0.9999480527309674
6.135,Low Fat,0.079132212,Soft Drinks,112.686,Small,Tier 2,Supermarket Type1,2942.836,11,0.832319249548293
12.5,Low Fat,0.020693809,Breads,199.1742,Small,Tier 2,Supermarket Type1,4379.6324,9,0.9995549511196296
7.235,Low Fat,0.10016525,Snack Foods,193.9452,Small,Tier 2,Supermarket Type1,2936.178,11,0.8835994858193359
15.85,Low Fat,0.057302606,Snack Foods,53.3956,Small,Tier 2,Supermarket Type1,600.5516,9,0.9985180029690823
9.895,Regular,0.048761046,Frozen Foods,260.5278,Small,Tier 2,Supermarket Type1,8851.1452,11,1.0014644480846546
20.75,Low Fat,0.023333338571428573,Soft Drinks,153.0024,Small,Tier 2,Supermarket Type1,2428.8384,9,1.0000000000000002
10.8,Low Fat,0.052149675,Soft Drinks,239.9564,Medium,Tier 1,Supermarket Type1,3813.7024,14,0.9984796911156224
8.76,Low Fat,0.050130529,Health and Hygiene,128.3336,Medium,Tier 1,Supermarket Type1,2556.672,14,0.998944354325191
16.1,Regular,0.024987903,Fruits and Vegetables,97.341,Medium,Tier 1,Supermarket Type1,1255.033,14,1.000227425732445
7.1,Low Fat,0.109990885,Fruits and Vegetables,172.908,Small,Tier 2,Supermarket Type1,2769.728,9,0.9969275680983787
19.35,Regular,0.049736267,Fruits and Vegetables,76.8644,Small,Tier 2,Supermarket Type1,1571.288,11,0.8322264470096762
16.7,Regular,0.117026714,Baking Goods,189.2214,Small,Tier 3,Grocery Store,188.4214,15,1.3647803694997134
9.5,Regular,0.035121963,Fruits and Vegetables,168.6448,High,Tier 3,Supermarket Type1,1022.6688,26,0.8971603855326157
8.43,Low Fat,0.017311312,Soft Drinks,197.8768,High,Tier 3,Supermarket Type1,3744.4592,26,0.9991282194421021
14.15,Low Fat,0.008811818,Household,196.511,Small,Tier 2,Supermarket Type1,2749.754,11,0.7791119348090176
5.44,Low Fat,0.025583714,Dairy,239.1538,Medium,Tier 3,Supermarket Type2,480.7076,4,0.8445280685345622
7.35,Regular,0.014353174,Fruits and Vegetables,242.6512,High,Tier 3,Supermarket Type1,969.4048,26,0.8557911084125368
8.6,Regular,0.054220618,Breads,129.131,Medium,Tier 3,Supermarket Type3,4933.578,28,0.9077498674170302
20.1,Regular,0.054410179,Frozen Foods,151.3366,High,Tier 3,Supermarket Type1,2720.4588,26,0.9978011921805323
12.0,Low Fat,0.033974436,Canned,181.8976,Small,Tier 1,Supermarket Type1,4527.44,16,0.999189612156474
21.25,Low Fat,0.009996872,Meat,185.5608,Small,Tier 2,Supermarket Type1,3123.9336,9,0.9112241295770298
8.3,Regular,0.030212499,Baking Goods,98.0384,Small,Tier 2,Supermarket Type1,2857.6136,11,0.8089218963046925
10.1,Low Fat,0.027217468,Meat,76.067,Small,Tier 2,Supermarket Type1,1454.773,6,1.00543061848872
14.15,Low Fat,0.038123176,Starchy Foods,123.5046,Small,Tier 2,Supermarket Type1,1992.0736,6,1.0041025841332376
9.0,Low Fat,0.079506434,Canned,78.3644,Small,Tier 2,Supermarket Type1,1728.4168,11,0.9992984895276541
12.15,Low Fat,0.021811987,Breads,163.6184,Medium,Tier 3,Supermarket Type2,2311.6576,4,0.9156973440593045
10.8,Low Fat,0.082150145,Dairy,192.9504,Medium,Tier 3,Supermarket Type3,7478.2656,28,0.826890204869757
12.1,Low Fat,0.036012919,Snack Foods,148.0734,Small,Tier 1,Grocery Store,593.8936,28,1.4845863571337206
20.0,Regular,0.028167478,Fruits and Vegetables,45.5744,Medium,Tier 1,Supermarket Type1,452.744,14,0.9989328087566922
6.71,Regular,0.029560451,Baking Goods,65.8142,Small,Tier 1,Supermarket Type1,856.8846,16,0.9979138449980413
13.65,Low Fat,0.039631495,Frozen Foods,31.9558,Medium,Tier 3,Supermarket Type3,984.7182,28,0.8515428671549612
7.365,Low Fat,0.04280099,Fruits and Vegetables,228.372,Small,Tier 2,Supermarket Type1,2037.348,6,0.9275067544562484
7.935,Low Fat,0.017141985,Dairy,50.035,High,Tier 3,Supermarket Type1,149.805,26,0.9970722392324013
12.6,Low Fat,0.056394771,Seafood,51.3982,Small,Tier 2,Supermarket Type1,473.3838,6,1.0048108425351123
17.6,Low Fat,0.056379439,Frozen Foods,42.7454,Medium,Tier 1,Supermarket Type1,293.6178,14,1.0013298804296977
19.0,Low Fat,0.129534812,Household,190.1872,Medium,Tier 1,Supermarket Type1,5105.3544,14,0.8570683410653149
7.5,Low Fat,0.036439878,Health and Hygiene,175.3028,Small,Tier 2,Supermarket Type1,3010.7476,6,0.9160733705830861
13.35,Low Fat,0.021129629,Dairy,77.6012,Small,Tier 1,Supermarket Type1,986.7156,16,1.0
8.6,Low Fat,0.090191431,Household,112.9176,Small,Tier 1,Supermarket Type1,458.0704,16,0.9979702580001168
15.1,Low Fat,0.30374337,Snack Foods,196.011,Small,Tier 1,Grocery Store,589.233,28,1.4750211623416583
10.5,Regular,0.022590318,Snack Foods,140.6154,Small,Tier 3,Grocery Store,283.6308,15,1.3901074356919094
9.0,Low Fat,0.082011521,Frozen Foods,213.3534,Small,Tier 1,Supermarket Type1,1935.4806,16,0.8892794996335409
4.61,Low Fat,0.122843005,Hard Drinks,172.4396,Medium,Tier 1,Supermarket Type1,1569.9564,14,0.9126287012274958
10.895,Regular,0.05432142,Frozen Foods,146.2102,Small,Tier 3,Grocery Store,437.4306,15,1.4750272013484569
17.6,Low Fat,0.049144165,Snack Foods,112.7176,Medium,Tier 1,Supermarket Type1,1717.764,14,1.0001428383044275
11.65,Low Fat,0.040577878,Fruits and Vegetables,188.224,Medium,Tier 1,Supermarket Type1,1304.968,14,1.000712619616443
19.1,Low Fat,0.067400032,Household,41.9796,Medium,Tier 1,Supermarket Type1,784.3124,14,0.903874216280073
17.2,Regular,0.012036432,Canned,165.7184,Small,Tier 2,Supermarket Type1,1816.3024,11,0.9156955383193198
16.5,Low Fat,0.073977473,Canned,206.8638,Small,Tier 2,Supermarket Type1,2070.638,11,1.001724070066831
15.6,Low Fat,0.143396175,Breakfast,128.0994,Small,Tier 2,Supermarket Type1,2184.4898,11,0.8695447553095154
9.0,Low Fat,0.03201648,Household,99.6016,Small,Tier 2,Supermarket Type1,1922.8304,9,0.9987700239219554
15.0,Low Fat,0.058346234,Snack Foods,44.0744,High,Tier 3,Supermarket Type1,633.8416,26,0.996679995823069
17.85,Low Fat,0.14571827,Breads,94.3436,Medium,Tier 3,Supermarket Type3,2269.0464,28,0.8839640463677404
12.6,Low Fat,0.055806016,Seafood,52.4982,Medium,Tier 3,Supermarket Type3,1209.7586,28,0.9943207315353395
6.195,Low Fat,0.072097449,Snack Foods,119.3098,Medium,Tier 1,Supermarket Type1,1205.098,14,1.0011168008103417
20.2,Regular,0.117543713,Baking Goods,197.311,Medium,Tier 1,Supermarket Type1,3338.987,14,0.8494098241596004
20.7,Low Fat,0.048718334,Fruits and Vegetables,38.7506,High,Tier 3,Supermarket Type1,227.7036,26,0.9985244138378928
20.25,Low Fat,0.0591756,Household,245.046,Medium,Tier 3,Supermarket Type2,4680.574,4,0.8909527544627359
7.655,Low Fat,0.031918284,Canned,117.7492,High,Tier 3,Supermarket Type1,695.0952,26,0.897185771570181
20.1,Regular,0.095587976,Fruits and Vegetables,193.982,Small,Tier 1,Grocery Store,579.246,28,1.4732008378250065
5.92,Regular,0.019308607,Soft Drinks,49.0692,Small,Tier 2,Supermarket Type1,1478.076,6,1.0046378403025868
18.75,Low Fat,0.023974769,Dairy,99.0042,Small,Tier 2,Supermarket Type1,694.4294,6,0.8455779550148195
9.395,Regular,0.100602552,Baking Goods,88.3856,Small,Tier 2,Supermarket Type1,703.0848,11,0.9997188858824076
13.35,Low Fat,0.091189915,Snack Foods,149.3708,Small,Tier 2,Supermarket Type1,4514.124,9,0.9974761354514567
5.19,Regular,0.077480627,Meat,101.399,Small,Tier 1,Grocery Store,206.398,28,1.4724029886479229
19.2,Low Fat,0.129731747,Household,196.211,Small,Tier 3,Grocery Store,589.233,15,1.3680357285247533
19.0,Regular,0.103363904,Fruits and Vegetables,226.172,High,Tier 3,Supermarket Type1,3169.208,26,0.8980837917340733
14.15,Low Fat,0.020714523,Fruits and Vegetables,124.2046,Small,Tier 1,Supermarket Type1,2490.092,16,1.000256391519137
20.85,Regular,0.062212713,Baking Goods,88.1514,Small,Tier 2,Supermarket Type1,1151.1682,9,0.9987064925684785
8.63,Low Fat,0.031271134,Snack Foods,186.0582,Small,Tier 2,Supermarket Type1,3900.9222,6,0.8739914436014601
16.7,Low Fat,0.026729068,Household,248.4776,Medium,Tier 3,Supermarket Type2,6439.6176,4,0.8918589639864436
7.895,Regular,0.094567181,Breakfast,104.5332,Small,Tier 1,Supermarket Type1,1845.5976,16,0.9993560476322275
7.72,Low Fat,0.05193741,Fruits and Vegetables,77.9986,High,Tier 3,Supermarket Type1,934.7832,26,0.9975283073527761
5.615,Low Fat,0.126480422,Health and Hygiene,121.573,Small,Tier 2,Supermarket Type1,3202.498,6,0.8852632781353037
7.05,Regular,0.055644887,Breads,224.9088,Medium,Tier 1,Supermarket Type1,2684.5056,14,0.8898687252393398
14.35,Low Fat,0.028519419,Health and Hygiene,109.2228,Small,Tier 3,Grocery Store,221.0456,15,1.542413521119966
8.52,Low Fat,0.027101431,Soft Drinks,151.7682,Medium,Tier 1,Supermarket Type1,2439.4912,14,0.8314483541963185
7.645,Regular,0.067083367,Snack Foods,44.0112,Small,Tier 2,Supermarket Type1,596.5568,6,0.803167614056768
12.1,Low Fat,0.020652362,Snack Foods,149.5734,Medium,Tier 3,Supermarket Type2,2227.101,4,0.8513671126682867
14.8,Low Fat,0.081042136,Meat,192.4846,Small,Tier 1,Supermarket Type1,5159.2842,16,0.9118834459525303
20.75,Low Fat,0.021336565,Soft Drinks,153.6024,Medium,Tier 3,Supermarket Type2,1366.2216,4,0.9144240090068552
10.8,Low Fat,0.029001987,Snack Foods,238.6222,Small,Tier 2,Supermarket Type1,8604.7992,11,0.9989515401508697
18.35,Low Fat,0.069745165,Hard Drinks,190.2872,Small,Tier 3,Grocery Store,378.1744,15,1.4303961780938188
13.5,Regular,0.068148886,Dairy,58.6562,Medium,Tier 3,Supermarket Type2,711.0744,4,1.00294921436421
20.5,Low Fat,0.144094079,Household,34.819,Small,Tier 2,Supermarket Type1,1061.951,6,1.0050593296741877
12.35,Regular,0.186616421,Baking Goods,78.6328,Medium,Tier 3,Supermarket Type2,1004.0264,4,0.9018044369435922
8.895,Low Fat,0.105323859,Dairy,39.1138,Small,Tier 2,Supermarket Type1,609.207,11,0.8430226429070178
16.7,Low Fat,0.022110425,Dairy,110.8886,Small,Tier 2,Supermarket Type1,3558.0352,11,0.9125610986885286
16.2,Low Fat,0.019374768,Soft Drinks,155.8972,Small,Tier 2,Supermarket Type1,2025.3636,9,0.9021812479317352
7.26,Low Fat,0.014482278,Meat,118.115,Medium,Tier 3,Supermarket Type2,1864.24,4,0.8584242195695804
6.65,Low Fat,0.087805788,Fruits and Vegetables,126.7678,Medium,Tier 1,Supermarket Type1,1907.517,14,0.9997995721874333
13.35,Low Fat,0.048027043,Breads,218.9166,Small,Tier 1,Supermarket Type1,5660.6316,16,0.8554989668719645
17.35,Low Fat,0.055908268,Baking Goods,99.8016,Small,Tier 2,Supermarket Type1,607.2096,9,0.9989702657857825
20.7,Low Fat,0.048522793,Fruits and Vegetables,39.6506,Medium,Tier 3,Supermarket Type3,1024.6662,28,0.9945166318310968
5.46,Regular,0.032359413,Canned,187.424,Small,Tier 2,Supermarket Type1,3169.208,6,0.9066975450574549
18.25,Low Fat,0.088807455,Frozen Foods,197.3452,Small,Tier 2,Supermarket Type1,2740.4328,9,0.8988366796014793
8.185,Low Fat,0.046556408,Fruits and Vegetables,47.7692,Medium,Tier 1,Supermarket Type1,640.4996,14,0.9998609278571396
7.5,Low Fat,0.050750977,Canned,122.2072,Small,Tier 1,Supermarket Type1,1960.1152,16,0.9982471566969917
12.65,Low Fat,0.035404052,Baking Goods,230.601,Small,Tier 2,Supermarket Type1,2067.309,9,0.8697233731499857
14.3,Low Fat,0.130390458,Baking Goods,77.2328,Small,Tier 2,Supermarket Type1,231.6984,9,0.9991670852687885
17.85,Low Fat,0.074422769,Snack Foods,128.002,Small,Tier 3,Grocery Store,253.004,15,1.3533734688259147
6.425,Low Fat,0.105742544,Breakfast,130.5626,Small,Tier 3,Grocery Store,131.1626,15,1.4727618934604831
6.825,Regular,0.046729336,Canned,153.4998,Small,Tier 2,Supermarket Type1,2153.1972,11,0.8999549419109637
16.5,Low Fat,0.073470234,Canned,205.3638,Medium,Tier 3,Supermarket Type3,5383.6588,28,0.9948555803094609
20.25,Low Fat,0.058886477,Household,245.546,High,Tier 3,Supermarket Type1,1724.422,26,0.8865996945321474
19.2,Low Fat,0.18293775,Others,243.0196,Medium,Tier 1,Supermarket Type1,3615.294,14,1.0012470632461496
17.7,Low Fat,0.020993364,Household,166.8474,Small,Tier 3,Grocery Store,168.4474,15,1.4747443330245271
9.695,Regular,0.029223424,Canned,175.437,Small,Tier 2,Supermarket Type1,2999.429,11,1.0019803834541772
21.35,Low Fat,0.068489201,Canned,259.3278,Medium,Tier 3,Supermarket Type3,4165.2448,28,0.8949251299306242
7.75,Low Fat,0.043326511,Baking Goods,95.6436,Small,Tier 2,Supermarket Type1,1134.5232,11,1.0006440343052738
18.85,Low Fat,0.136532569,Hard Drinks,159.6578,Medium,Tier 3,Supermarket Type3,2888.2404,28,0.9934744704829771
19.75,Regular,0.018051091,Frozen Foods,179.866,Medium,Tier 1,Supermarket Type1,2696.49,14,0.8995421557326976
5.325,Regular,0.23212188,Dairy,55.5298,Small,Tier 3,Grocery Store,53.9298,15,1.4737529425122953
8.63,Regular,0.057620562,Snack Foods,115.4518,Small,Tier 1,Grocery Store,113.8518,28,1.4153076275523222
18.7,Low Fat,0.045865089,Health and Hygiene,152.3682,Medium,Tier 3,Supermarket Type3,2287.023,28,0.9949340460227417
20.25,Regular,0.021002171,Canned,185.1924,Small,Tier 1,Grocery Store,555.2772,28,1.4738948448943927
6.71,Regular,0.029727657,Baking Goods,66.6142,Small,Tier 2,Supermarket Type1,1120.5414,6,1.0035584538156381
14.35,Low Fat,0.080527065,Baking Goods,79.296,High,Tier 3,Supermarket Type1,719.064,26,0.9981558193558863
15.2,Low Fat,0.01645521875,Health and Hygiene,47.8034,Medium,Tier 1,Supermarket Type1,437.4306,14,1.0
5.82,Regular,0.08463312675000001,Fruits and Vegetables,256.633,Medium,Tier 1,Supermarket Type1,2050.664,14,1.0
5.59,Regular,0.056833394,Snack Foods,61.9168,Medium,Tier 3,Supermarket Type2,1214.4192,4,0.9158828496272629
18.5,Regular,0.062256921,Frozen Foods,148.0418,Small,Tier 1,Supermarket Type1,2059.9852,16,0.9026740608846876
6.67,Regular,0.089512542,Snack Foods,133.1626,Medium,Tier 3,Supermarket Type3,3672.5528,28,0.8759093304529615
14.0,Regular,0.060427062,Frozen Foods,153.5656,Small,Tier 1,Supermarket Type1,3089.312,16,1.0000045799226098
7.605,Low Fat,0.216323008,Fruits and Vegetables,165.021,Small,Tier 3,Grocery Store,815.605,15,1.1343420271049545
20.1,Low Fat,0.135612397,Health and Hygiene,61.1536,Small,Tier 1,Grocery Store,61.2536,28,1.5804657503140807
9.6,Low Fat,0.085125951,Baking Goods,107.128,Small,Tier 2,Supermarket Type1,1278.336,11,0.842020888388386
17.7,Regular,0.122565413,Meat,103.8674,Small,Tier 2,Supermarket Type1,1528.011,6,1.0023204951774494
15.7,Low Fat,0.030720903166666664,Hard Drinks,43.377,Small,Tier 3,Grocery Store,129.831,15,0.9999999999999999
13.65,Low Fat,0.077670981,Health and Hygiene,55.093,Small,Tier 2,Supermarket Type1,1301.639,6,0.9187469558740753
14.6,Regular,0.043201813,Fruits and Vegetables,110.1254,Small,Tier 2,Supermarket Type1,1844.9318,6,0.7815702590579948
15.6,Low Fat,0.088215871,Snack Foods,220.1798,Small,Tier 2,Supermarket Type1,5068.7354,6,1.0040418350314073
20.25,Low Fat,0.036295834,Dairy,217.5482,High,Tier 3,Supermarket Type1,1095.241,26,0.999128222505023
8.02,Low Fat,0.186528819,Snack Foods,151.9998,Small,Tier 3,Grocery Store,307.5996,15,1.4753992049518256
18.35,Low Fat,0.099026525,Fruits and Vegetables,93.8462,High,Tier 3,Supermarket Type1,1295.6468,26,0.8692898148789796
16.6,Low Fat,0.06164633666666667,Canned,118.8124,Small,Tier 1,Supermarket Type1,2607.2728,16,1.0
10.0,Regular,0.063162608,Frozen Foods,228.6668,Small,Tier 2,Supermarket Type1,3455.502,9,1.0003217019590434
16.1,Regular,0.063429818,Dairy,179.4318,Medium,Tier 1,Supermarket Type1,2345.6134,14,1.0006506588009096
13.0,Regular,0.139785104,Canned,196.2426,Small,Tier 3,Grocery Store,197.7426,15,1.5053209802183605
16.1,Regular,0.04807227,Frozen Foods,126.5362,Small,Tier 2,Supermarket Type1,1761.7068,6,0.9034879717292599
19.0,Low Fat,0.112097433,Frozen Foods,105.5622,Medium,Tier 1,Supermarket Type1,1905.5196,14,1.001329877220047
17.6,Low Fat,0.010037996,Snack Foods,163.5552,Small,Tier 2,Supermarket Type1,3086.6488,9,0.8801176212173559
6.32,Low Fat,0.012789884,Meat,39.1822,Small,Tier 2,Supermarket Type1,1060.6194,6,0.9166849508730534
9.3,Regular,0.033431669,Meat,153.1314,Small,Tier 2,Supermarket Type1,4653.942,9,0.9024636614159008
11.1,Regular,0.03623131,Frozen Foods,175.0712,Small,Tier 2,Supermarket Type1,3339.6528,6,0.8677691532337096
8.88,Low Fat,0.086360962,Hard Drinks,151.2682,Medium,Tier 3,Supermarket Type3,2439.4912,28,0.9955359291333561
6.15,Low Fat,0.046232445,Baking Goods,99.4384,High,Tier 3,Supermarket Type1,1379.5376,26,0.8874289921597116
20.85,Low Fat,0.097618234,Starchy Foods,223.9746,Small,Tier 1,Supermarket Type1,897.4984,16,0.9984078012140856
17.1,Regular,0.046808553,Canned,141.4838,Small,Tier 1,Supermarket Type1,1404.838,16,0.8300651546430029
13.15,Regular,0.03810738,Snack Foods,86.3856,Medium,Tier 3,Supermarket Type2,615.1992,4,1.0026581168917508
16.5,Regular,0.093846532,Baking Goods,95.7068,Small,Tier 2,Supermarket Type1,1069.2748,9,0.998001459684687
11.65,Low Fat,0.040744057,Fruits and Vegetables,185.924,Small,Tier 2,Supermarket Type1,4101.328,6,1.004810848272344
13.15,Low Fat,0.022831052,Fruits and Vegetables,160.292,Medium,Tier 1,Supermarket Type1,4793.76,14,1.000962016962587
19.35,Regular,0.076878416,Snack Foods,113.9518,Medium,Tier 1,Supermarket Type1,1138.518,14,1.0007126319363893
19.35,Regular,0.021501067,Fruits and Vegetables,122.2098,Small,Tier 2,Supermarket Type1,2771.7254,11,0.9045619579797911
16.5,Regular,0.07964724,Fruits and Vegetables,101.4332,High,Tier 3,Supermarket Type1,1948.1308,26,0.8979459004041195
21.35,Low Fat,0.068809463,Canned,258.5278,Small,Tier 2,Supermarket Type1,5206.556,9,0.899109884720826
16.0,Regular,0.115570552,Fruits and Vegetables,57.5246,Small,Tier 2,Supermarket Type1,173.7738,9,0.8809116321829152
20.5,Low Fat,0.143164371,Household,34.919,High,Tier 3,Supermarket Type1,73.238,26,0.9985745961878607
19.75,Regular,0.018008071,Frozen Foods,180.466,High,Tier 3,Supermarket Type1,3415.554,26,0.8973983349775079
17.6,Low Fat,0.015775777,Household,179.1976,Small,Tier 2,Supermarket Type1,3803.0496,6,0.8736089494084777
4.615,Regular,0.102407778,Canned,234.33,Small,Tier 2,Supermarket Type1,3961.51,6,1.0052903549060779
5.88,Low Fat,0.003606726,Hard Drinks,154.1998,Medium,Tier 3,Supermarket Type2,1384.1982,4,0.9059106142869968
11.8,Regular,0.093801337,Snack Foods,126.0704,Medium,Tier 1,Supermarket Type1,1251.704,14,1.000619150053886
17.35,Low Fat,0.055965898,Baking Goods,101.9016,High,Tier 3,Supermarket Type1,1821.6288,26,1.0
12.35,Regular,0.033760862,Meat,196.9426,Small,Tier 1,Supermarket Type1,5141.3076,16,0.9026343224950187
9.5,Low Fat,0.031131455,Fruits and Vegetables,111.0228,Medium,Tier 3,Supermarket Type3,3205.1612,28,0.9944578972777635
9.0,Low Fat,0.082177842,Frozen Foods,214.1534,Small,Tier 2,Supermarket Type1,1720.4272,11,0.8910829761921398
6.235,Low Fat,0.118858866,Household,263.291,Medium,Tier 1,Supermarket Type1,3418.883,14,0.9147504064724727
